title,id
Andoas Airport,6220215
Beauvais Tillé Airport,6226074
List of airports in Ukraine,6226616
"Mount Pleasant Airport, Prince Edward Island",6239349
File:Jose marti airport.jpg,6240103
Saint-ghislain airport,6240652
Borispil Airport,6240816
Łódź-Lublinek Airport,6242638
Bodensee-Airport,6242791
Air/Ground Radio airport,6245848
Haines Airport,6246939
Copenhagen Airport Roskilde,6247926
List of major airports in Illinois,6253627
Category:Airports in Tahiti,6258025
Abuja International Airport,6259084
"Old Airport Road, Bangalore",6261222
List of major airports in Indiana,6262650
Cockburn Town Airport,6262787
Jackson County Airport (North Carolina),6263851
Auburn/Lewiston Municipal Airport,6265436
List of major airports in Wisconsin,6267486
West Bend Airport,6268049
West bend airport,6268057
West bend municipal airport,6268066
Lydd Airport,6271516
Chicago airport,6272457
Reykjavik Domestic Airport,6275340
Saint-Ghislain airport,6283658
Nasiriyah Airport,6285908
Oakland - Coliseum Airport (Amtrak station),6287665
Lakeland Linder International Airport,6293723
South Lakeland Airport,6293900
List of airports in the Winnipeg area,6304932
Airport (UK),6307040
Mount Hotham Airport,6312175
Zephyrhills Municipal Airport,6312342
Cañal Bajo Carlos Hott Siebert Airport,6312355
Newman Airport,6312366
Zinder Airport,6312375
Nyac Airport,6312387
Les Eplatures Airport,6312398
Schuylkill County Airport,6312400
Elkin Municipal Airport,6312404
Temuco Maquehue Airport,6312410
Las Marías Airport,6312419
Fairport High School,6323142
Long Thanh International Airport,6324182
Long Thanh Airport,6324203
Long Thanh Int'l Airport,6324212
Dong Hoi Airport,6324658
Wānaka Airport,6326117
Clermont-Ferrand Auvergne Airport,6329848
Camden Airport (New South Wales),6331148
Trenton–Robbinsville Airport,6333720
Category:Jinnah International Airport,6339199
Wales airport,6343044
Hanover International Airport,6348359
Gate (airport),6348399
Murcia airport,6358189
Sarasota Airport,6361303
Sarasota/Bradenton Airport,6361315
Sarasota-Bradenton Airport,6361326
Karmėlava Airport,6362102
Madang Airport,6367723
Port Moresby/Jackson International Airport,6367739
Port Moresby Airport,6367746
Zakynthos International Airport,6374396
Black Rock Airport,6374402
Miandrivazo Airport,6374410
Savannakhet Airport,6374417
Osmany International Airport,6374443
Zanesville Municipal Airport,6374451
Category:Airports in Madagascar,6374590
General Edward Lawrence Logan International Airport,6377222
List of airports in Portugal,6377611
Quad City Airport,6381678
Airports Company South Africa,6387427
Helsinki-Malmi airport,6388006
Rovaniemi airport,6388194
Vila Airport,6390031
Denver’s new international airport,6391204
Cardiff Wales International Airport,6400303
La Coruña Airport,6404176
List of airport stations,6405792
Category:Airports in Queensland,6406724
Mount Isa Airport,6407079
Great Barrier Reef Airport,6407239
Hervey Bay Airport,6412197
Airport crash tender,6418751
Gillot Airport,6420832
Pierrefonds Airport,6421257
St Denis Gillot Airport,6421380
Auguste George Airport,6427458
Fernando Ribas Dominicci Airport,6429763
Newcastle Airport metro station,6431599
Category:Airports in the Canary Islands,6431763
Kandahar Airport,6432694
Loei Airport,6434773
Berlin International Airport in Tegel,6436723
Daniel Oduber International Airport,6438685
Nevis Airport,6444468
Mandalay International Airport,6447174
Airports in turkey,6449188
Stansted airport,6450120
Ruznyĕ International Airport,6450308
Berlin International Airport,6452031
Tegel International Airport,6455616
Nyaung U Airport,6457118
Mandalay Chanmyathazi Airport,6457362
"Kos Island International Airport, Hippocrates",6463864
Category:Airports in Jan Mayen,6476147
List of airports in Svalbard,6476215
Category:Airports in Svalbard,6476238
List of hub airports,6489113
Sky Manor Airport (New Jersey),6490238
Door County Cherryland Airport,6493781
Empress/McNeill Conoco Phillips Airport,6493970
Iliamna Airport,6494260
Hatchet Lake Airport,6494278
Unalakleet Airport,6494589
Kasba Lake Airport,6494628
Yaoundé Airport,6494682
Opa-Locka Airport,6494687
Chan Gurney Municipal Airport,6494695
Yanbu Airport,6494709
Hawke's Bay Airport,6494917
File:Canadian Airports Council (logo).jpg,6495591
Sydney Airport Corporation,6496305
Ringway Airport,6499156
Imam Khomeini Airport,6505247
The Airport (Seinfeld episode),6509716
Tacloban airport,6516491
Røst Airport,6518716
Rost Airport,6518765
Roest Airport,6518769
"Honningsvag Airport, Valan",6519063
Category:Airports in the Community of Madrid,6519707
Cherryland Airport,6523030
Chesapeake Regional Airport,6524128
Leonardo Da Vinci International Airport,6525274
Kingman Airport and Industrial Park,6526505
Template:UK Airport stations,6527207
Warwick Municipal Airport,6529826
Skagway Airport,6530161
Gustavus Airport,6530288
Hoonah Airport,6530394
McKinley National Park Airport,6532367
Palmer Municipal Airport,6532549
Yakataga Airport,6532604
Bettles Airport,6532788
Gulkana Airport,6533299
McGrath Airport,6533381
Brønnøysund Airport,6533461
Nenana Municipal Airport,6533465
"Bronnoysund Airport, Bronnoy",6533502
Bronnoysund Airport,6533504
Northway Airport,6533527
Ralph M. Calhoun Memorial Airport,6533544
Brønnøy Airport,6533548
Bronnoy Airport,6533549
Sultan Azlan Shah Airport,6534072
Sultan Abdul Halim Airport,6534091
Malacca International Airport,6534152
Sultan Ismail Petra Airport,6534177
Sultan Mahmud Airport,6534198
Sultan Haji Ahmad Shah Airport,6534221
Labuan Airport,6534236
Labuan International Airport,6534240
List of airports in Yukon,6535516
List of airports in Saskatchewan,6535517
List of airports in Prince Edward Island,6535518
List of airports in Nunavut,6535520
List of airports in Nova Scotia,6535521
List of airports in the Northwest Territories,6535522
List of airports in Newfoundland and Labrador,6535523
List of airports in New Brunswick,6535524
List of airports in Manitoba,6535525
List of airports in British Columbia,6535526
List of airports in Alberta,6535529
Category:Lists of airports in Canada,6535539
List of airports in Winnipeg area,6535658
Bhuj Airport,6536390
Novgorod Airport,6540172
Mykolaiv Airport,6545061
Birmingham International Airport (England),6545891
Ivano-Frankivsk International Airport,6553377
General Bernardo O'Higgins Airport,6556635
General Justo José de Urquiza Airport,6557953
Teniente General Benjamín Matienzo International Airport,6567168
Forrest Hill Airport,6568542
Albury Airport,6568764
Christmas Island Airport,6569282
Nankai Airport Line,6585306
Airports by Country,6587841
Tte. Gral. Benjamín Matienzo International Airport,6588487
Bhuj Rudramata Airport,6592590
Bhuj Military Airport,6592632
Rudra Mata Airport,6592909
Bhuj Rudra Mata Airport,6592999
Nankai Airport line,6602171
Wikipedia:Peer review/San Francisco International Airport/archive1,6603315
List of airports in MN,6605569
Airports in MN,6605577
Minnesota's airports,6605582
Minnesota airport list,6605586
Rivne International Airport,6610663
List of Washington state airports,6616746
Charlotte Airport,6621288
Charlotte airport,6621307
Kharkiv International Airport,6627195
Kharkiv Airport,6627589
Osnova Airport,6627612
Airport tax,6632574
Reykjavik International Airport,6638224
Caballococha Airport,6640590
Sogndal Airport,6642053
Katowice-Muchowiec Airport,6677257
Katowice City Airport,6680145
File:SanFernando Airport.JPEG,6684064
Copenhagen airport,6686447
Notodden Airport,6688182
Hamad International Airport,6689819
Son Bonet Airport,6690260
Abilene Municipal Airport,6692676
"List of Airports in Clark County, Nevada",6694481
W.H. Bramble Airport,6695574
Juanda International Airport,6696638
Barrow County Airport,6696714
Template:Airports in Christchurch,6700836
Template:Airports in Auckland,6701175
"Shyamji Krishna Verma, Bhuj Airport",6701636
Krasnodar International Airport,6717962
Lexington-Fayette County Airport,6718149
2005 Logan Airport runway incursion,6720028
Palm Beach Water Airport,6723421
Bluegrass Regional Airport,6724040
Blue Grass Regional Airport,6724043
Hartsfield-Jackson International Airport,6724696
Hobart Sky Ranch Airport,6726501
BlueGrass Airport,6726634
Griffith-Merrillville Airport,6726757
Lowell Airport (Indiana),6726966
Lake Village Airport,6727096
Porter County Regional Airport,6727256
Michigan City Municipal Airport,6727348
Lansing Capitol City Airport,6728207
Kent State University Airport,6734676
Lisičji Jarak Airport,6738530
Fitch H. Beach Airport,6739932
W. K. Kellogg Airport,6740948
Abrams Municipal Airport,6742037
Grosse Ile Municipal Airport,6742822
Wend Valley Airport,6743106
AirportLink,6743211
Eastern WV Regional Airport,6745602
Skyway Estates Airport,6752299
Military airport leeuwarden,6753109
Nausori International Airport,6753755
Beaver Island Airport,6754840
Denpasar-Bali International Airport,6759404
Moi International Airport,6759670
Massawa International Airport,6759864
Hargeisa Airport,6759883
Assab International Airport,6760132
Eldorado International Airport,6760348
List of airports in Iceland,6762581
File:Tri-State Airport logo.png,6764316
Narimanovo Airport,6767182
Astrakhan Airport,6767195
Bogashevo Airport,6768313
Tomsk airport,6768384
Peterborough Business Airport,6769616
Enniskillen/St Angelo Airport,6776749
Juneau Airport,6777925
Tulsa Airport,6779433
"Dallas, Airports, Bodybags",6783171
Adnan Menderes International Airport,6786078
Christmas Valley Airport,6786698
San Angelo Airport,6793735
Milan Airport,6796332
Berlin Airport (disambiguation),6796359
Belfast Airport,6796375
Rome Airport,6796445
Chicago Airport,6796721
Moscow Airport,6796762
Split International Airport,6804084
São José dos Campos Airport,6807476
Chania International Airport,6807942
Kent Airport,6809218
Wolverhampton Airport,6809881
Wolverhampton Business Airport,6809909
Abeid Amani Karume International Airport,6810083
Ajaccio Napoleon Bonaparte Airport,6813016
Knoxville Downtown Island Airport,6815869
Template:US-airport-minor,6816109
Gratiot Community Airport,6824321
Lenawee County Airport,6824441
Southwest Michigan Regional Airport,6824616
Roben–Hood Airport,6824724
Evart Municipal Airport,6824885
Tuscola Area Airport,6825076
Cheboygan County Airport,6825186
Branch County Memorial Airport,6825448
Drummond Island Airport,6825595
Gaylord Regional Airport,6825795
Gladwin Zettel Memorial Airport,6825959
Atlanta Municipal Airport (Michigan),6828051
Harbor Springs Municipal Airport,6828170
Hillsdale Municipal Airport,6828283
Roscommon County–Blodgett Memorial Airport,6828507
Livingston County Spencer J. Hardy Airport,6828667
Toledo Suburban Airport,6828832
Mackinac Island Airport,6829427
Whitsunday Coast Airport,6836185
Proserpine Airport,6836238
Prishtinë International Airport,6838646
Prishtine International Airport,6838651
Arcachon – La Teste-de-Buch Airport,6839342
Chapecó Airport,6839347
Birjand International Airport,6839353
Bourg – Ceyzériat Airport,6839356
Bridgeport Municipal Airport,6839364
Xangongo Airport,6839378
Užice Airport,6843083
Simon Bolivar International Airport (Venezuela),6845259
Jose Joaquin de Olmedo International Airport,6846696
Hurghada International Airport,6846998
Hurghada Airport,6847814
Ophira International Airport,6849439
Khabarovsk Novy Airport,6849605
The Florida Keys Marathon Airport,6850287
Marathon Airport,6850293
Marseille Airport,6850984
Dehradun Airport,6851745
Grandview Airport,6861879
Retford Airport,6865005
Amman Airport,6868105
Xichang Qingshan Airport,6868307
Xianyang Airport,6868309
Lamentin Airport,6869951
Elat airport,6873139
Template:Airports in Colombia,6876121
Agostinho-Neto International Airport,6880145
Franklin Municipal–John Beverly Rose Airport,6884192
Palo Negro Airport,6893379
Alcides Fernandez Airport,6893393
Puerto Bolivar Airport,6893407
Vasquez Cobo International Airport,6893417
Wikipedia:Articles for deletion/Vizag airport,6894102
Sir Seewoo Sagur Airport,6894869
Saarbrücken Airport,6912034
Zweibrücken Airport,6912051
Ulan Ude Airport,6912123
Bastia – Poretta Airport,6912139
Deauville – Normandie Airport,6912239
Perugia San Francesco d'Assisi – Umbria International Airport,6912303
Mangalore International Airport,6922247
Bangalore Airport,6926183
Lagos Airport,6927522
Lokpriya Gopinath Bordoloi International Airport,6932316
Corruption in the Suvarnabhumi Airport project,6934166
Dhaka Airport railway station,6936089
Corruption in Suvarnabhumi Airport,6936481
Barrow/Walney Island Airport,6946771
Caernarfon Airport,6946777
Carlisle Lake District Airport,6946781
Chichester/Goodwood Airport,6946785
Cumbernauld Airport,6946787
Fife Airport,6946788
Clacton Airport,6946789
Eday Airport,6946790
Newtownards Airport,6946806
North Ronaldsay Airport,6946807
Papa Westray Airport,6946815
Sanday Airport,6946827
Bembridge Airport,6946828
Isle of Wight/Sandown Airport,6946830
Stronsay Airport,6946842
Welshpool Airport,6946853
Yeovil/Westland Airport,6946856
Northwest Chicagoland International Airport at Rockford,6952102
Tatamgouche Airport,6960775
Forli Airport,6963344
Umbria International Airport,6963514
Umbria Airport,6963521
Oban Airport,6970854
Flagstaff Airport,6976369
"Airport Road, London, Ontario",6984047
Ufa International Airport,6987080
Houston Hobby Airport,7005303
Dum dum airport,7010837
San Francisco International Airport (television),7011083
San Francisco International Airport (TV Series),7011377
Bradley Airport,7012341
Tabriz Shahid Madani International Airport,7013869
Thiruvananthapuram International airport,7013966
Campo dell oro airport,7015031
Ajaccio airport,7015042
Reykjavik Airport,7031813
Namsos Airport,7034788
Vung Tau Airport,7043589
Richards Gebaur Airport,7045701
Airports of Montenegro,7047660
